amount,transaction_type,account_age_days,num_transaction_last_24h,avg_transaction_amount_7d,is_international,is_fraud
339.01,ONLINE,184,5,1746.86,False,0
6801.0,POS,3,3,1399.07,False,0
1483.79,ONLINE,111,1,866.37,False,0
1150.98,POS,535,1,1942.92,True,1
1890.17,ONLINE,170,2,1712.36,False,0
5012.98,ONLINE,92,0,2782.63,True,1
509.23,ONLINE,847,4,781.88,False,0
247.81,POS,240,2,270.06,False,0
781.78,ONLINE,281,5,598.89,False,0
1341.76,ONLINE,149,2,1095.55,True,0
1527.41,ONLINE,155,3,2621.12,False,0
338.47,ONLINE,156,0,833.14,False,0
2329.46,ONLINE,34,0,329.36,False,1
767.54,POS,17,3,1559.47,True,1
977.0,ONLINE,448,4,1109.88,True,1
16464.62,POS,273,6,2394.11,False,0
1205.51,ONLINE,174,2,1338.66,True,0
1146.85,ONLINE,25,3,2441.84,True,0
3082.15,ONLINE,224,2,1528.46,True,1
571.84,ONLINE,259,4,1532.22,False,1
822.12,ONLINE,170,2,362.33,False,0
1660.9,POS,182,2,953.18,False,0
495.85,ONLINE,127,4,1486.86,True,0
3138.11,POS,45,3,1811.49,False,0
2470.5,ONLINE,309,4,2717.46,False,0
939.28,POS,505,3,1555.51,False,0
932.95,POS,229,3,986.76,False,0
492.77,ONLINE,144,2,446.96,False,0
1757.61,ONLINE,204,1,1624.99,False,0
247.25,POS,133,1,839.5,False,0
4997.76,POS,119,7,2201.99,False,1
1472.78,ONLINE,356,2,1716.75,False,0
5087.77,POS,145,2,2936.86,False,0
411.88,ONLINE,45,3,217.7,False,0
266.94,ONLINE,73,5,1017.74,False,0
1412.3,POS,306,0,1866.21,True,0
412.83,POS,12,1,2307.39,False,0
952.13,ONLINE,287,5,2521.25,False,0
7147.35,POS,107,3,2638.66,False,0
1460.28,POS,234,5,2974.71,False,0
480.42,ONLINE,19,3,1871.77,False,1
1716.47,ONLINE,270,4,1819.04,False,0
635.28,ONLINE,17,2,494.22,True,0
882.85,ONLINE,421,1,1953.85,False,0
153.05,ONLINE,219,2,274.14,False,0
8816.72,POS,231,2,2732.94,True,0
2442.44,ONLINE,239,5,2886.45,False,0
588.23,ONLINE,141,1,1457.55,False,0
475.19,ONLINE,814,5,1543.26,False,0
2908.97,POS,296,5,1011.2,False,0
586.33,ONLINE,311,2,647.31,False,0
1815.51,ONLINE,153,2,1109.07,False,0
939.87,ONLINE,8,1,807.25,False,0
6237.35,POS,47,8,715.61,True,1
1922.11,ONLINE,62,4,1780.5,False,0
2378.77,POS,458,2,2927.52,False,0
4194.74,POS,74,0,2335.21,False,0
5788.12,POS,25,1,2821.41,False,0
880.8,POS,325,2,1995.54,False,0
648.09,ONLINE,145,6,931.65,False,0
1057.7,ONLINE,336,5,1217.6,True,0
201.18,POS,45,1,562.59,False,0
878.98,ONLINE,22,0,378.24,False,0
181.33,ONLINE,130,4,1302.53,True,1
1984.98,POS,338,8,1156.67,False,0
328.74,POS,120,3,396.16,False,0
1915.6,POS,710,1,1923.72,False,0
186.33,ONLINE,161,2,1633.61,False,0
3566.69,POS,518,3,1022.39,False,1
414.66,ONLINE,285,2,641.89,False,0
1268.31,POS,420,1,342.11,False,0
7556.66,ONLINE,113,3,2224.61,False,0
191.35,ONLINE,40,0,201.67,False,0
1521.38,ONLINE,1,0,1007.39,False,0
405.47,POS,84,3,376.23,False,0
306.62,POS,270,6,375.84,False,0
1201.82,POS,104,0,214.94,False,0
1557.01,ONLINE,174,4,2027.09,True,0
360.51,POS,77,3,547.43,False,0
5495.76,POS,211,3,2290.71,False,0
603.08,POS,205,4,859.78,False,0
1443.78,ONLINE,41,4,1761.88,False,0
2423.58,ONLINE,152,4,1099.0,False,0
4881.22,POS,288,5,1720.38,False,0
2014.64,POS,213,3,2784.9,False,0
3353.06,POS,47,7,2324.73,False,0
1208.44,ONLINE,56,4,2172.02,False,0
5015.62,ONLINE,194,4,1539.23,True,1
848.26,POS,58,3,2037.02,False,0
613.61,POS,14,3,1757.16,False,1
2203.0,ONLINE,64,4,1925.75,False,1
131.81,POS,14,4,706.65,False,0
405.16,POS,202,5,718.86,True,0
845.31,POS,11,1,1091.63,False,0
1000.49,ONLINE,2,5,1442.54,False,0
792.74,POS,155,0,1936.51,False,0
1334.02,ONLINE,15,1,2017.73,False,0
677.15,POS,446,2,768.19,False,0
4751.16,POS,154,3,1420.65,False,0
638.8,POS,62,0,736.39,False,0
239.21,POS,56,0,330.11,False,0
1080.06,ONLINE,251,4,2427.65,False,0
5241.98,ONLINE,327,3,2846.13,False,0
157.01,POS,34,4,372.4,True,0
10560.39,ONLINE,11,0,2677.87,True,1
984.07,ONLINE,120,0,1112.02,False,0
3806.65,ONLINE,269,1,1636.12,False,0
577.82,POS,520,4,915.91,False,0
1570.42,POS,78,6,2246.74,False,0
944.82,POS,151,6,1208.27,False,0
803.61,POS,134,1,1022.17,False,0
7802.0,ONLINE,84,3,2637.2,True,0
912.43,POS,151,1,1639.32,False,0
915.82,ONLINE,271,5,1675.04,True,0
1107.54,ONLINE,18,3,1820.54,False,0
5242.69,POS,48,0,2771.89,True,0
1205.74,ONLINE,192,2,1990.67,False,0
214.26,POS,129,4,1347.29,False,0
1184.13,ONLINE,31,2,2797.81,False,0
342.88,POS,103,3,1965.47,False,0
4645.26,ONLINE,238,4,2664.53,False,0
4181.57,POS,316,4,795.9,False,1
1784.41,ONLINE,10,7,2765.86,False,0
916.73,POS,292,5,2555.08,False,0
1087.31,ONLINE,53,4,743.43,False,0
4479.4,POS,128,2,2178.89,False,1
169.11,ONLINE,284,3,1582.01,True,1
1124.22,ONLINE,28,4,1415.88,False,0
7078.05,ONLINE,71,7,2004.62,False,1
1847.33,ONLINE,425,3,1881.0,False,0
8446.42,POS,115,5,1704.76,True,0
3916.33,ONLINE,182,2,2199.69,False,0
11315.75,POS,162,2,1917.99,False,0
1797.7,ONLINE,108,4,1132.71,False,0
957.71,ONLINE,120,2,2128.65,False,0
284.59,POS,27,0,1187.31,False,1
221.9,ONLINE,157,5,692.55,False,0
254.44,ONLINE,23,1,465.8,False,0
692.29,POS,136,3,521.11,True,0
738.82,POS,14,2,531.89,False,0
641.29,ONLINE,479,0,500.7,False,0
2327.47,ONLINE,3,4,1696.29,False,0
1649.48,ONLINE,238,1,1155.17,False,0
1106.76,POS,280,6,1838.87,False,0
1132.49,POS,171,4,1687.3,False,0
708.25,POS,204,2,1569.83,False,0
5846.38,POS,73,3,1295.97,False,0
244.16,POS,58,3,421.9,False,0
626.58,ONLINE,581,4,2292.0,False,0
2462.25,POS,488,1,2565.34,True,1
684.52,POS,138,5,995.6,False,0
1539.73,POS,368,4,1874.46,False,0
1209.67,ONLINE,150,0,2851.77,False,0
1556.49,ONLINE,342,4,1220.11,False,0
6700.99,ONLINE,89,0,2326.32,False,0
1288.18,ONLINE,60,1,1240.24,False,0
1229.46,ONLINE,66,4,2805.15,False,0
1296.37,POS,440,2,2315.42,False,0
1419.85,ONLINE,25,5,2803.82,False,1
398.97,POS,63,5,482.74,True,0
10642.99,ONLINE,394,3,2851.48,False,0
2884.23,ONLINE,119,4,1104.81,False,0
3808.95,ONLINE,254,5,2351.52,False,0
2822.94,POS,234,4,2901.62,True,1
1165.05,POS,392,2,2681.82,False,0
2025.93,ONLINE,17,5,1849.38,True,1
580.72,ONLINE,105,1,433.53,False,0
641.25,ONLINE,105,2,1684.61,False,0
1383.02,POS,52,4,639.58,False,0
678.45,POS,335,3,1465.11,True,1
1628.64,POS,263,1,769.82,False,0
1896.04,POS,127,2,2411.0,False,0
4088.51,POS,464,2,2042.97,False,0
1340.82,POS,26,2,767.59,False,0
1171.75,ONLINE,60,0,336.17,False,1
1855.69,POS,21,4,2216.52,False,0
760.86,ONLINE,169,1,458.03,False,0
1002.93,ONLINE,163,5,1734.22,False,0
178.68,ONLINE,172,3,947.51,True,1
5750.0,POS,93,1,2527.54,False,0
899.0,ONLINE,123,3,2934.29,False,0
4288.4,ONLINE,126,5,2733.88,False,0
557.21,POS,601,0,1411.32,False,0
3700.19,ONLINE,62,5,2798.08,False,0
784.66,POS,130,2,1022.58,False,0
120.06,POS,137,4,403.87,False,0
665.97,POS,55,2,1079.57,False,0
3293.93,POS,48,3,2006.01,False,0
272.04,ONLINE,205,4,521.59,False,0
379.88,ONLINE,88,2,888.67,True,0
873.22,POS,197,3,1567.85,False,0
2877.18,POS,246,3,1781.3,False,0
829.6,ONLINE,6,6,856.58,True,1
914.49,ONLINE,148,1,1300.17,False,0
655.24,POS,147,3,473.39,False,0
3179.84,POS,456,1,2687.7,False,0
1784.68,ONLINE,674,5,2878.13,False,0
929.59,POS,217,0,1009.67,False,0
2386.19,ONLINE,127,3,1568.32,True,0
2247.48,POS,244,3,1661.88,False,0
435.04,POS,83,3,1171.39,False,0
796.86,POS,94,4,1065.71,False,0
2074.94,POS,335,7,2682.81,False,0
855.75,POS,178,2,740.41,False,0
1484.12,POS,184,2,2346.68,False,0
2080.51,ONLINE,221,6,2487.56,False,0
495.36,POS,83,3,1545.51,False,0
1029.39,POS,160,6,2750.77,False,0
7687.11,POS,86,2,2026.39,False,0
611.02,POS,293,5,1882.94,False,0
232.91,ONLINE,112,3,843.78,False,0
2943.1,POS,227,5,2181.82,False,0
896.85,POS,3,1,1175.41,False,0
918.08,ONLINE,367,2,1908.87,False,0
202.0,POS,51,1,212.16,True,0
821.8,POS,352,2,967.58,False,0
581.0,ONLINE,245,0,549.88,True,0
747.83,POS,103,1,1008.74,False,0
7216.54,ONLINE,600,6,1647.5,False,1
3276.46,POS,26,3,1719.45,False,0
442.06,POS,186,4,699.08,False,0
1460.25,POS,8,4,1941.52,False,0
258.45,ONLINE,270,2,744.92,True,0
1770.94,ONLINE,6,4,314.8,True,0
607.63,POS,8,5,642.1,False,0
2260.95,POS,360,2,1744.93,False,1
2809.97,ONLINE,2,6,2759.74,True,0
261.92,POS,9,2,279.88,False,0
1442.34,ONLINE,251,7,736.84,False,0
1395.26,POS,458,1,1756.07,False,0
399.62,ONLINE,344,3,1617.13,False,0
144.06,ONLINE,16,3,298.18,False,0
318.33,POS,340,5,239.67,False,0
709.79,POS,84,5,1273.59,True,0
828.23,ONLINE,49,6,2707.55,True,0
839.49,ONLINE,67,1,1587.59,False,0
576.01,POS,284,3,905.07,False,0
1033.44,POS,226,4,1758.47,False,0
4386.4,POS,690,3,2111.53,False,0
2217.46,ONLINE,65,6,1904.0,False,0
1135.0,ONLINE,37,4,2291.51,False,0
4956.64,ONLINE,55,4,2574.43,False,0
1505.34,POS,10,3,877.92,False,0
1219.86,POS,207,2,1409.82,True,0
5672.0,POS,62,6,1197.31,False,0
1097.5,POS,13,2,1575.16,False,0
701.42,ONLINE,219,5,425.2,False,0
899.33,ONLINE,320,1,741.58,True,0
6183.16,ONLINE,30,2,1970.21,False,0
1772.52,POS,11,4,2163.85,False,0
3198.25,POS,128,4,1531.78,False,0
552.66,ONLINE,23,4,2400.4,False,0
923.43,POS,367,3,1186.66,False,0
1695.5,POS,170,3,2696.82,False,0
1331.97,ONLINE,133,4,2430.78,False,1
1214.7,POS,81,5,1858.54,False,0
1185.65,POS,163,0,1709.38,False,1
5948.69,ONLINE,99,1,2913.71,False,1
488.93,POS,373,4,1520.73,False,0
938.72,POS,53,3,2554.88,False,0
1019.21,ONLINE,67,3,353.57,False,0
589.33,ONLINE,186,2,624.7,False,0
236.52,ONLINE,150,3,341.05,False,0
507.26,POS,116,4,1028.18,False,0
1292.06,ONLINE,177,4,1793.88,True,0
671.78,ONLINE,210,3,1903.64,False,0
422.15,POS,119,8,469.25,False,0
678.25,ONLINE,17,1,2761.37,False,0
210.66,ONLINE,120,0,261.53,False,0
1620.74,POS,908,4,1071.9,False,0
2633.47,ONLINE,53,4,2863.03,False,0
2401.26,ONLINE,3,3,2825.95,False,0
1041.99,POS,237,3,1483.08,False,0
3494.91,ONLINE,284,3,1979.61,False,0
477.33,POS,474,2,620.88,False,0
2506.05,ONLINE,26,3,869.64,False,0
1558.04,POS,193,3,2598.23,False,0
499.73,POS,22,2,386.03,False,0
8743.37,ONLINE,212,6,2352.15,False,0
2340.03,ONLINE,106,4,1590.3,False,0
420.5,POS,269,1,792.57,False,0
2446.98,POS,433,5,1892.76,True,0
192.98,ONLINE,53,2,505.41,False,0
5240.85,ONLINE,572,2,2813.57,False,0
584.14,POS,267,3,623.24,False,0
5041.7,ONLINE,26,5,2367.06,False,0
1298.46,ONLINE,95,2,1864.85,False,0
1012.52,ONLINE,129,4,604.26,False,0
3827.05,ONLINE,38,1,1502.91,False,0
872.41,POS,72,1,2498.69,True,0
417.0,ONLINE,151,4,494.85,False,0
1919.05,ONLINE,108,4,2789.16,False,0
406.27,ONLINE,63,1,465.49,False,0
1258.77,ONLINE,53,6,1476.01,False,0
566.53,ONLINE,100,2,1412.99,True,1
1564.27,ONLINE,318,2,1265.8,True,0
4826.62,POS,162,5,1819.0,False,0
303.69,ONLINE,45,4,378.91,False,0
1569.78,POS,181,2,502.12,False,1
158.35,ONLINE,64,1,1073.63,False,0
3016.04,POS,248,6,2469.12,False,0
3977.75,ONLINE,416,4,2112.34,False,0
4358.26,POS,104,2,2417.33,False,0
2852.24,ONLINE,111,2,2227.4,False,0
183.6,POS,266,0,369.43,False,0
5126.93,ONLINE,345,6,1565.62,False,0
2562.89,POS,50,1,2728.13,False,0
840.96,ONLINE,199,3,684.21,True,0
1996.99,ONLINE,571,3,2272.54,False,0
1543.52,ONLINE,115,4,2910.68,True,0
4679.52,POS,645,0,2700.82,False,0
1031.14,POS,306,2,1884.36,False,0
1758.71,ONLINE,31,3,1555.78,False,1
2424.18,POS,45,4,2090.76,False,0
1364.37,POS,127,4,1438.37,False,0
719.85,POS,49,2,361.58,False,0
1731.35,ONLINE,119,2,2154.74,False,0
2328.11,ONLINE,65,0,1843.93,False,1
770.9,POS,94,4,723.12,False,0
3349.12,POS,257,3,2333.63,False,0
618.65,ONLINE,108,3,554.63,False,0
8379.82,ONLINE,29,5,2578.67,False,0
342.14,POS,141,2,1344.63,False,0
2788.59,POS,244,2,2178.26,False,0
418.49,ONLINE,111,1,585.31,False,0
3223.08,ONLINE,1,7,2889.56,False,0
2349.17,POS,16,5,2710.54,False,1
5055.86,ONLINE,54,2,2227.39,False,0
6521.83,ONLINE,205,4,1289.16,False,0
6274.65,POS,332,1,2567.25,False,0
2248.92,ONLINE,13,5,1809.93,True,0
828.53,ONLINE,21,1,1354.18,False,0
1136.29,POS,150,6,1060.72,False,0
2385.62,ONLINE,16,2,1071.46,False,0
7260.45,ONLINE,44,6,2101.12,False,1
3634.32,POS,521,3,1716.22,False,0
720.86,POS,104,0,2674.56,False,0
1641.06,ONLINE,634,6,2508.08,False,0
2462.36,ONLINE,605,3,2958.36,False,0
9462.46,POS,9,4,2977.28,False,1
2293.28,ONLINE,979,2,2361.95,True,0
2066.35,ONLINE,239,5,2101.93,False,0
1168.06,POS,19,2,1052.82,False,0
6784.43,ONLINE,125,2,1876.99,False,0
383.54,POS,175,4,608.98,False,0
9726.74,POS,82,3,2605.2,True,0
842.73,POS,28,4,442.28,False,0
1327.64,ONLINE,175,0,2684.19,True,0
4684.98,POS,758,5,2515.85,False,0
6365.76,ONLINE,631,5,2720.39,False,0
697.16,ONLINE,265,1,1261.43,True,0
1044.17,ONLINE,22,2,291.06,False,1
1481.73,ONLINE,170,1,1873.67,False,1
1260.14,ONLINE,28,5,2988.32,True,0
410.74,POS,121,2,1986.55,False,0
562.35,POS,207,2,1278.01,False,0
1881.96,POS,48,10,2270.9,False,0
733.33,ONLINE,247,4,2480.86,False,0
5594.57,POS,153,0,1524.96,False,0
1402.29,POS,48,1,2685.02,True,1
2091.94,ONLINE,156,5,2850.1,False,0
5225.32,POS,79,1,1494.29,False,1
713.38,POS,275,6,1471.81,True,0
383.39,POS,159,0,2067.08,True,1
961.02,POS,90,2,2979.39,False,0
1476.47,ONLINE,38,2,578.52,True,0
155.63,ONLINE,8,4,296.97,False,0
632.99,ONLINE,17,3,1028.14,False,0
2939.61,POS,123,1,1548.1,False,0
394.86,ONLINE,152,2,2811.27,False,0
16195.4,POS,62,1,2588.71,True,0
526.91,ONLINE,162,2,1372.75,True,0
2598.94,POS,42,3,2386.99,False,0
1481.69,ONLINE,107,2,1937.06,False,0
1259.8,ONLINE,245,0,868.15,False,0
1732.84,POS,40,2,1017.58,False,0
1458.33,POS,51,3,1253.39,False,0
327.18,POS,75,2,943.11,False,0
582.64,ONLINE,2,2,622.6,False,0
1429.39,ONLINE,139,1,2226.83,False,0
509.01,POS,3,2,797.05,False,0
2413.47,ONLINE,533,3,2598.68,False,0
1104.43,ONLINE,25,2,511.48,False,0
808.95,POS,18,4,1208.78,False,1
1156.59,ONLINE,475,2,1102.87,True,0
2643.49,ONLINE,89,3,2586.9,False,0
352.6,POS,142,4,621.39,False,0
835.96,POS,239,7,1768.79,False,0
1984.63,POS,16,2,2983.62,False,0
1727.53,ONLINE,165,1,2990.09,False,0
522.72,POS,24,2,255.54,False,0
1248.22,POS,426,7,957.01,False,0
565.83,POS,838,1,979.29,False,0
2032.6,ONLINE,147,1,885.53,False,0
925.48,POS,52,4,1611.43,False,0
1392.21,POS,309,3,1615.94,False,0
1157.7,ONLINE,179,2,325.34,False,0
745.25,POS,15,1,451.21,False,0
683.27,ONLINE,55,2,1057.93,False,1
688.42,POS,91,6,1108.94,False,0
1419.69,POS,407,5,2839.37,False,0
7834.48,POS,9,2,2787.95,True,0
9441.17,ONLINE,98,3,2440.35,False,1
150.13,ONLINE,95,2,279.7,False,0
4015.84,POS,28,2,2315.73,False,0
1086.29,ONLINE,150,2,1282.73,False,0
1775.25,ONLINE,5,0,1606.73,False,0
1676.76,ONLINE,383,2,1466.51,True,1
315.25,ONLINE,52,3,651.69,False,0
1542.64,POS,306,2,1579.94,True,0
629.16,ONLINE,82,3,1812.06,True,0
2196.03,POS,41,4,2503.38,False,0
1518.09,ONLINE,6,4,2492.76,False,1
503.83,POS,19,2,1044.2,False,0
6022.14,POS,366,1,2293.79,False,0
576.68,ONLINE,86,3,1013.36,False,0
1737.87,ONLINE,338,2,799.81,False,0
2095.72,POS,30,1,2113.47,False,0
1064.97,ONLINE,784,2,2151.68,False,0
1428.79,ONLINE,274,2,2048.37,True,1
2615.05,ONLINE,56,5,977.94,False,0
1272.15,POS,3,0,749.5,False,0
420.13,POS,35,5,1529.32,False,0
890.74,POS,200,3,2556.88,True,0
1554.79,POS,185,4,1656.15,True,0
887.57,ONLINE,52,5,1192.99,False,0
1277.7,ONLINE,279,2,2295.34,False,0
1087.18,POS,218,1,2665.67,False,0
424.25,ONLINE,168,1,2093.58,True,0
5290.17,POS,201,2,2665.72,False,0
575.3,POS,198,5,1738.46,False,1
2329.41,ONLINE,1,1,2594.67,True,1
1014.13,ONLINE,78,5,1262.26,False,0
131.98,POS,829,0,1025.88,True,0
600.16,ONLINE,262,8,699.62,False,0
3345.48,POS,117,1,2989.15,False,0
384.96,ONLINE,260,5,798.71,False,0
1691.71,ONLINE,103,2,1594.73,False,0
468.69,POS,80,4,419.31,True,0
5007.54,ONLINE,152,4,2921.24,True,0
1013.6,POS,159,5,2956.68,False,0
4353.19,ONLINE,415,0,2851.09,False,0
3343.7,ONLINE,62,5,1244.7,True,0
701.06,POS,155,1,1247.79,False,0
1998.19,ONLINE,20,1,2723.62,False,0
1652.27,ONLINE,13,1,1940.4,False,0
5401.93,ONLINE,111,5,1420.15,False,0
2185.72,POS,132,3,1681.5,False,0
849.79,POS,85,3,1007.54,False,0
1347.83,ONLINE,39,4,1807.97,False,1
370.68,ONLINE,23,4,639.03,False,0
2892.06,ONLINE,126,1,1439.59,False,0
716.43,POS,190,2,2026.63,False,0
685.03,ONLINE,149,5,1059.15,False,0
1414.86,POS,215,3,1410.74,False,0
4194.57,ONLINE,13,4,2210.89,False,0
1430.97,ONLINE,289,1,917.17,False,0
4948.88,POS,42,5,472.55,False,1
2229.29,ONLINE,30,0,969.46,False,0
350.74,POS,127,3,342.83,False,0
378.39,ONLINE,32,2,1516.18,True,0
345.19,POS,218,1,1530.25,False,0
2070.82,ONLINE,397,3,882.8,False,0
1036.98,POS,534,2,637.43,False,0
201.89,ONLINE,54,5,444.19,False,1
1282.38,POS,84,3,341.76,False,0
1649.48,POS,103,5,706.09,False,0
3938.34,POS,106,3,2982.87,False,0
3158.0,ONLINE,211,5,2406.83,True,0
1553.63,POS,63,1,1162.38,False,0
469.04,ONLINE,271,4,588.79,False,0
1378.88,ONLINE,344,3,1817.4,False,0
789.32,ONLINE,5,6,690.08,False,0
4624.86,ONLINE,113,2,2678.59,True,0
1332.17,POS,7,3,565.15,False,0
10122.34,ONLINE,340,2,1486.95,True,1
3875.48,ONLINE,10,6,1255.65,False,0
673.4,ONLINE,1641,4,1652.66,False,0
2321.35,ONLINE,163,4,2409.74,False,0
591.51,ONLINE,331,4,976.38,True,0
4594.54,ONLINE,205,5,2708.21,True,0
1876.47,ONLINE,985,2,1254.68,False,0
1248.34,ONLINE,20,0,2869.97,False,0
594.63,POS,50,2,1373.14,True,1
587.23,POS,64,3,2379.33,False,0
209.39,ONLINE,819,1,315.29,False,0
589.04,POS,106,0,315.97,False,0
2255.66,ONLINE,81,1,2330.5,False,0
886.45,ONLINE,179,1,227.86,False,0
2976.18,ONLINE,34,5,2593.11,False,0
1866.32,ONLINE,360,4,1450.04,True,0
278.45,ONLINE,4,2,351.92,False,0
949.3,ONLINE,509,1,539.69,False,0
2083.3,POS,153,3,1623.66,False,0
469.25,ONLINE,257,2,851.02,False,0
1036.34,ONLINE,58,4,1244.57,True,1
530.34,ONLINE,127,7,935.15,False,0
12391.93,ONLINE,59,5,2533.38,True,0
2009.23,ONLINE,161,4,313.53,False,0
123.29,POS,213,2,442.82,False,0
755.91,ONLINE,622,1,733.76,False,0
1347.16,ONLINE,81,5,637.41,True,0
3431.77,POS,73,0,2571.85,False,0
831.66,ONLINE,50,3,1855.94,False,0
1632.43,ONLINE,59,2,2116.48,True,0
1696.27,ONLINE,247,4,1661.88,False,0
597.29,ONLINE,64,1,530.77,False,0
2507.96,POS,223,2,2223.23,False,0
3404.23,ONLINE,54,3,1108.65,False,1
2583.31,POS,287,2,2396.27,False,0
258.04,ONLINE,147,4,328.83,False,0
3653.15,ONLINE,144,3,1950.5,False,0
1957.42,ONLINE,404,7,1116.2,False,0
1246.58,POS,114,2,1042.79,False,0
695.31,POS,3,3,1311.39,False,0
494.42,ONLINE,173,2,2041.21,False,0
2155.81,ONLINE,55,7,1480.08,False,0
2136.74,ONLINE,781,5,1573.31,False,0
1317.3,ONLINE,22,4,1722.0,False,0
133.91,ONLINE,1025,2,259.39,False,0
970.76,ONLINE,47,3,939.94,True,0
390.25,POS,298,1,1522.15,False,0
457.57,POS,286,4,2168.38,True,0
728.44,ONLINE,7,3,691.27,False,1
614.9,ONLINE,66,7,2073.5,False,0
10203.49,ONLINE,77,2,2031.62,False,0
6292.24,POS,179,2,1597.38,False,0
2993.02,POS,330,2,2677.7,False,0
564.29,ONLINE,498,3,773.38,False,0
566.18,ONLINE,158,2,787.82,True,0
3369.82,POS,670,1,1527.21,False,0
1565.34,POS,53,2,2864.53,False,0
1059.19,POS,333,3,2446.37,False,0
1027.75,POS,130,3,641.7,False,0
1821.08,POS,97,1,1341.81,False,0
2156.99,ONLINE,144,2,1397.61,False,0
201.35,POS,657,3,267.49,False,0
1495.94,POS,7,4,2657.62,False,0
2381.72,POS,70,1,2890.11,True,0
1480.25,ONLINE,48,1,1473.16,True,0
918.87,POS,22,2,1742.48,False,0
4267.2,ONLINE,329,3,1149.8,False,0
87.24,POS,500,5,239.53,False,0
1413.63,ONLINE,289,2,560.28,False,0
1463.52,ONLINE,29,2,1795.88,False,0
120.81,ONLINE,43,4,469.56,False,0
273.37,ONLINE,339,3,363.54,False,0
1484.25,POS,188,4,2685.96,False,0
1344.64,POS,74,3,1376.14,False,0
4304.4,POS,7,5,2691.17,False,0
3502.96,ONLINE,332,4,2996.52,False,0
3477.33,POS,263,4,2774.62,False,0
2523.78,POS,151,2,2383.64,False,0
1190.69,ONLINE,70,1,1272.02,False,0
3906.61,ONLINE,43,2,2703.11,False,0
850.9,POS,60,2,1389.41,False,0
187.6,POS,291,3,352.66,False,0
2404.16,POS,380,3,2447.38,False,0
2423.92,POS,485,5,997.09,False,0
9362.94,POS,96,3,2546.26,False,0
76.54,POS,387,2,685.91,False,0
2575.68,POS,23,3,2253.36,False,0
362.66,ONLINE,38,2,606.84,False,0
216.74,POS,373,2,420.67,False,0
483.86,POS,256,1,1508.17,False,0
1428.52,ONLINE,309,5,315.98,False,1
3240.81,ONLINE,89,4,1758.55,False,0
9986.13,ONLINE,126,4,2676.2,False,0
5458.3,POS,21,6,2488.4,False,0
383.66,ONLINE,25,3,709.67,False,0
312.44,POS,666,4,1226.44,False,0
673.42,POS,12,2,2369.98,False,0
760.34,ONLINE,172,7,2138.07,True,0
7152.13,ONLINE,54,3,2948.03,False,0
1034.57,ONLINE,73,2,1533.23,False,0
3461.95,ONLINE,144,1,1611.87,False,0
3941.61,POS,86,3,575.65,True,0
932.93,POS,51,4,1374.38,False,0
835.7,ONLINE,606,3,734.52,False,0
615.94,POS,436,7,1565.31,False,0
2158.54,POS,49,3,1312.5,False,0
2577.03,ONLINE,193,3,2575.31,False,0
1708.22,POS,77,2,2243.31,False,0
316.3,ONLINE,303,2,282.61,True,0
7431.94,ONLINE,286,10,2675.61,False,0
1986.82,POS,237,4,2398.99,False,0
675.64,ONLINE,28,3,2003.74,True,0
2911.78,POS,12,2,2327.83,True,0
533.54,POS,1111,1,424.94,False,0
9259.58,POS,81,0,2446.23,False,1
1571.31,POS,219,2,2035.05,False,0
698.86,POS,205,1,806.71,True,0
2467.43,ONLINE,892,2,1453.34,False,0
361.02,ONLINE,560,2,438.42,False,0
5592.15,POS,1,3,2819.55,False,0
2979.68,ONLINE,233,2,1224.22,False,0
4995.71,ONLINE,447,1,2013.58,False,0
482.18,POS,189,1,880.71,False,0
384.67,ONLINE,116,4,339.6,True,0
5785.28,ONLINE,21,1,2607.72,False,0
1552.63,POS,185,3,628.08,False,0
3502.73,ONLINE,534,4,2610.57,True,0
3719.52,POS,28,3,817.71,False,0
3232.4,ONLINE,803,1,2129.25,True,0
796.27,POS,264,3,1718.28,False,0
1681.76,ONLINE,133,2,2989.16,True,1
8325.45,POS,66,5,1784.71,False,0
1650.32,ONLINE,310,3,2163.07,False,0
2438.49,ONLINE,225,4,2131.67,False,0
5099.4,ONLINE,328,3,2352.04,False,0
2169.5,POS,599,2,1325.24,False,0
4581.79,ONLINE,114,2,2756.88,False,0
5530.01,ONLINE,182,2,2715.94,False,0
1416.14,POS,156,4,2410.54,False,0
2727.28,POS,16,2,2230.08,False,0
5397.07,ONLINE,198,4,1539.72,False,0
852.14,POS,89,3,2334.88,False,0
1290.94,POS,241,2,1600.62,False,0
305.14,ONLINE,31,3,1284.26,False,0
3665.28,ONLINE,52,6,762.0,False,0
2753.14,POS,8,6,2741.31,False,0
1391.8,ONLINE,120,1,2714.0,True,0
887.9,POS,40,2,1402.62,False,0
702.13,ONLINE,385,5,2139.58,False,0
2553.96,ONLINE,14,4,2089.93,False,1
187.62,POS,386,3,213.36,False,0
1815.5,ONLINE,101,4,1964.88,False,0
727.87,POS,15,6,1325.29,True,1
2274.53,POS,64,3,835.93,False,0
12713.43,ONLINE,115,4,2991.49,False,1
727.07,ONLINE,239,4,2771.19,True,0
692.53,ONLINE,17,7,1123.15,False,0
661.23,ONLINE,55,1,1041.52,False,0
218.9,ONLINE,24,0,469.49,False,0
375.87,POS,118,2,1134.65,False,0
1475.11,POS,8,6,875.12,False,0
968.75,POS,211,4,306.59,False,0
